State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Annual_Rainfall
Uttar Pradesh,BAHRAICH,2011,Summer,Onion,682.0,6249.0,781.2
Uttar Pradesh,BAHRAICH,2012,Kharif,Bajra,20.0,41.0,572.7
Uttar Pradesh,BAHRAICH,2012,Kharif,Groundnut,1482.0,1472.0,572.7
Uttar Pradesh,BAHRAICH,2012,Kharif,Rice,159182.0,380445.0,572.7
Uttar Pradesh,BAHRAICH,2012,Kharif,Soyabean,53.0,75.0,572.7
Uttar Pradesh,BAHRAICH,2012,Rabi,Onion,56.0,1288.0,572.7
Uttar Pradesh,BAHRAICH,2012,Rabi,Potato,2334.0,56838.0,572.7
Uttar Pradesh,BAHRAICH,2012,Rabi,Wheat,160153.0,455635.0,572.7
Uttar Pradesh,BAHRAICH,2012,Summer,Onion,690.0,8069.0,572.7
Uttar Pradesh,BIJNOR,1999,Kharif,Cotton(lint),4.0,6.0,952.8
Uttar Pradesh,BIJNOR,1999,Kharif,Groundnut,2517.0,2932.0,952.8
Uttar Pradesh,BIJNOR,1999,Kharif,Rice,63349.0,176290.0,952.8
Uttar Pradesh,BIJNOR,1999,Rabi,Wheat,113036.0,324302.0,952.8
Uttar Pradesh,BIJNOR,1999,Summer,Rice,5.0,14.0,952.8
Uttar Pradesh,BIJNOR,1999,Whole Year,Onion,53.0,747.0,952.8
Uttar Pradesh,BIJNOR,1999,Whole Year,Potato,1121.0,27249.0,952.8
Uttar Pradesh,BUDAUN,1999,Kharif,Bajra,113254.0,138216.0,952.8
Uttar Pradesh,BUDAUN,1999,Kharif,Groundnut,234.0,82.0,952.8
Uttar Pradesh,BUDAUN,1999,Kharif,Rice,108043.0,200329.0,952.8
Uttar Pradesh,BUDAUN,1999,Kharif,Soyabean,11.0,8.0,952.8
Uttar Pradesh,BUDAUN,1999,Rabi,Wheat,283537.0,830389.0,952.8
Uttar Pradesh,BUDAUN,1999,Summer,Rice,60.0,111.0,952.8
Uttar Pradesh,BUDAUN,1999,Whole Year,Onion,1548.0,22191.0,952.8
Uttar Pradesh,BUDAUN,1999,Whole Year,Potato,20697.0,408414.0,952.8
Uttar Pradesh,BULANDSHAHR,1999,Kharif,Bajra,8373.0,12626.0,952.8
Uttar Pradesh,BALLIA,1997,Kharif,Bajra,1717.0,1756.0,493.3
Uttar Pradesh,BALLIA,1997,Kharif,Groundnut,127.0,114.0,493.3
Uttar Pradesh,BALLIA,1997,Kharif,Onion,583.0,5764.0,493.3
Uttar Pradesh,BALLIA,1997,Kharif,Rice,112791.0,213555.0,493.3
Uttar Pradesh,BALLIA,1997,Rabi,Wheat,130162.0,323175.0,493.3
Uttar Pradesh,BALLIA,1997,Whole Year,Potato,7082.0,97832.0,493.3
Uttar Pradesh,BULANDSHAHR,1999,Kharif,Cotton(lint),369.0,471.0,952.8
Uttar Pradesh,BULANDSHAHR,1999,Kharif,Groundnut,10.0,8.0,952.8
Uttar Pradesh,BULANDSHAHR,1999,Kharif,Rice,34970.0,79529.0,952.8
Uttar Pradesh,BULANDSHAHR,1999,Rabi,Wheat,176610.0,670049.0,952.8
Uttar Pradesh,BULANDSHAHR,1999,Whole Year,Onion,1954.0,27543.0,952.8
Uttar Pradesh,BULANDSHAHR,1999,Whole Year,Potato,4529.0,108288.0,952.8
Uttar Pradesh,CHANDAULI,1999,Kharif,Bajra,3931.0,3750.0,952.8
Uttar Pradesh,CHANDAULI,1999,Kharif,Groundnut,77.0,64.0,952.8
Uttar Pradesh,CHANDAULI,1999,Kharif,Rice,103837.0,298636.0,952.8
Uttar Pradesh,CHANDAULI,1999,Rabi,Wheat,89290.0,197005.0,952.8
Uttar Pradesh,CHANDAULI,1999,Whole Year,Onion,224.0,2831.0,952.8
Uttar Pradesh,CHANDAULI,1999,Whole Year,Potato,991.0,22628.0,952.8
Uttar Pradesh,CHITRAKOOT,1999,Kharif,Bajra,7594.0,6143.0,952.8
Uttar Pradesh,CHITRAKOOT,1999,Kharif,Groundnut,8.0,5.0,952.8
Uttar Pradesh,CHITRAKOOT,1999,Kharif,Rice,17044.0,18527.0,952.8
Uttar Pradesh,CHITRAKOOT,1999,Kharif,Soyabean,45.0,35.0,952.8
Uttar Pradesh,CHITRAKOOT,1999,Rabi,Wheat,50387.0,98278.0,952.8
Uttar Pradesh,CHITRAKOOT,1999,Whole Year,Onion,154.0,2171.0,952.8
Uttar Pradesh,CHITRAKOOT,1999,Whole Year,Potato,318.0,7167.0,952.8
Uttar Pradesh,DEORIA,1999,Kharif,Bajra,407.0,726.0,952.8
Uttar Pradesh,DEORIA,1999,Kharif,Groundnut,1918.0,2234.0,952.8
Uttar Pradesh,DEORIA,1999,Kharif,Rice,123788.0,280524.0,952.8
Uttar Pradesh,DEORIA,1999,Rabi,Wheat,134676.0,359141.0,952.8
Uttar Pradesh,DEORIA,1999,Whole Year,Onion,323.0,4630.0,952.8
Uttar Pradesh,DEORIA,1999,Whole Year,Potato,2231.0,29696.0,952.8
Uttar Pradesh,ETAH,1999,Kharif,Bajra,71093.0,111904.0,952.8
Uttar Pradesh,ETAH,1999,Kharif,Cotton(lint),230.0,141.0,952.8
Uttar Pradesh,ETAH,1999,Kharif,Groundnut,63.0,52.0,952.8
Uttar Pradesh,ETAH,1999,Kharif,Rice,37477.0,64489.0,952.8
Uttar Pradesh,ETAH,1999,Rabi,Wheat,200249.0,597906.0,952.8
Uttar Pradesh,ETAH,1999,Whole Year,Onion,608.0,8716.0,952.8
Uttar Pradesh,ETAH,1999,Whole Year,Potato,8020.0,163223.0,952.8
Uttar Pradesh,ETAWAH,1999,Kharif,Bajra,34539.0,58941.0,952.8
Uttar Pradesh,ETAWAH,1999,Kharif,Groundnut,69.0,80.0,952.8
Uttar Pradesh,ETAWAH,1999,Kharif,Rice,45212.0,113986.0,952.8
Uttar Pradesh,ETAWAH,1999,Rabi,Wheat,84513.0,261279.0,952.8
Uttar Pradesh,ETAWAH,1999,Whole Year,Onion,200.0,2867.0,952.8
Uttar Pradesh,ETAWAH,1999,Whole Year,Potato,6651.0,208509.0,952.8
Uttar Pradesh,FAIZABAD,1999,Kharif,Bajra,23.0,35.0,952.8
Uttar Pradesh,FAIZABAD,1999,Kharif,Groundnut,24.0,28.0,952.8
Uttar Pradesh,BALLIA,2004,Kharif,Bajra,2052.0,3329.0,746.9
Uttar Pradesh,BALLIA,2004,Kharif,Groundnut,192.0,158.0,746.9
Uttar Pradesh,BALLIA,2004,Kharif,Rice,120195.0,64687.0,746.9
Uttar Pradesh,BALLIA,2004,Rabi,Potato,7088.0,121339.0,746.9
Uttar Pradesh,BALLIA,2004,Rabi,Wheat,143467.0,261978.0,746.9
Uttar Pradesh,BALLIA,2004,Whole Year,Onion,596.0,6601.0,746.9
Uttar Pradesh,BALLIA,2005,Kharif,Bajra,1504.0,2275.0,770.3
Uttar Pradesh,BALLIA,2005,Kharif,Rice,122495.0,179210.0,770.3
Uttar Pradesh,BALLIA,2005,Rabi,Potato,7386.0,222104.0,770.3
Uttar Pradesh,BALLIA,2005,Rabi,Wheat,144385.0,304352.0,770.3
Uttar Pradesh,BALLIA,2005,Whole Year,Onion,657.0,8428.0,770.3
Uttar Pradesh,BALLIA,2006,Kharif,Bajra,2296.0,3552.0,632.1
Uttar Pradesh,BALLIA,2006,Kharif,Groundnut,109.0,79.0,632.1
Uttar Pradesh,BALLIA,2006,Kharif,Rice,119243.0,159309.0,632.1
Uttar Pradesh,BALLIA,2006,Rabi,Onion,368.0,7059.0,632.1
Uttar Pradesh,BALLIA,2006,Rabi,Potato,10355.0,257612.0,632.1
Uttar Pradesh,BALLIA,2006,Rabi,Wheat,143467.0,354506.0,632.1
Uttar Pradesh,BALLIA,2006,Summer,Onion,292.0,3400.0,632.1
Uttar Pradesh,BALLIA,2007,Kharif,Bajra,2098.0,3271.0,701.2
Uttar Pradesh,BALLIA,2007,Kharif,Groundnut,295.0,177.0,701.2
Uttar Pradesh,BALLIA,2007,Kharif,Rice,118660.0,220114.0,701.2
Uttar Pradesh,BALLIA,2007,Rabi,Onion,405.0,5659.0,701.2
Uttar Pradesh,BALLIA,2007,Rabi,Potato,6715.0,141619.0,701.2
Uttar Pradesh,BALLIA,2007,Rabi,Wheat,136262.0,354217.0,701.2
Uttar Pradesh,BALLIA,2007,Summer,Onion,693.0,5782.0,701.2
Uttar Pradesh,FAIZABAD,1999,Kharif,Rice,101251.0,209220.0,952.8
Uttar Pradesh,FAIZABAD,1999,Rabi,Wheat,95938.0,251946.0,952.8
Uttar Pradesh,FAIZABAD,1999,Whole Year,Onion,251.0,3598.0,952.8
Uttar Pradesh,FAIZABAD,1999,Whole Year,Potato,4631.0,68803.0,952.8
Uttar Pradesh,FARRUKHABAD,1999,Kharif,Bajra,5858.0,7109.0,952.8
Uttar Pradesh,FARRUKHABAD,1999,Kharif,Groundnut,626.0,729.0,952.8
Uttar Pradesh,FARRUKHABAD,1999,Kharif,Rice,13251.0,28315.0,952.8
Uttar Pradesh,FARRUKHABAD,1999,Rabi,Wheat,74750.0,252911.0,952.8
Uttar Pradesh,FARRUKHABAD,1999,Summer,Rice,9.0,19.0,952.8
Uttar Pradesh,FARRUKHABAD,1999,Whole Year,Onion,646.0,9260.0,952.8
Uttar Pradesh,FARRUKHABAD,1999,Whole Year,Potato,30184.0,742557.0,952.8
Uttar Pradesh,FATEHPUR,1999,Kharif,Bajra,6986.0,7024.0,952.8
Uttar Pradesh,FATEHPUR,1999,Kharif,Groundnut,347.0,288.0,952.8
Uttar Pradesh,BALLIA,2010,Kharif,Bajra,1957.0,1891.0,790.7
Uttar Pradesh,BALLIA,2010,Kharif,Groundnut,258.0,255.0,790.7
Uttar Pradesh,BALLIA,2010,Kharif,Rice,108568.0,206931.0,790.7
Uttar Pradesh,BALLIA,2010,Rabi,Onion,447.0,8228.0,790.7
Uttar Pradesh,BALLIA,2010,Rabi,Potato,9007.0,268102.0,790.7
Uttar Pradesh,BALLIA,2010,Rabi,Wheat,138783.0,407250.0,790.7
Uttar Pradesh,BALLIA,2011,Kharif,Bajra,2003.0,2949.0,781.2
Uttar Pradesh,BALLIA,2011,Kharif,Groundnut,321.0,321.0,781.2
Uttar Pradesh,BALLIA,2011,Kharif,Rice,117098.0,297663.0,781.2
Uttar Pradesh,BALLIA,2011,Rabi,Onion,507.0,11597.0,781.2
Uttar Pradesh,BALLIA,2011,Rabi,Potato,7775.0,212265.0,781.2
Uttar Pradesh,BALLIA,2011,Rabi,Wheat,139319.0,452261.0,781.2
Uttar Pradesh,BALLIA,2011,Summer,Onion,328.0,2653.0,781.2
Uttar Pradesh,BALLIA,2012,Kharif,Bajra,2060.0,3959.0,572.7
Uttar Pradesh,BALLIA,2012,Kharif,Groundnut,320.0,318.0,572.7
Uttar Pradesh,BALLIA,2012,Kharif,Rice,112168.0,244302.0,572.7
Uttar Pradesh,BALLIA,2012,Rabi,Onion,825.0,18978.0,572.7
Uttar Pradesh,BALLIA,2012,Rabi,Potato,8076.0,200043.0,572.7
Uttar Pradesh,BALLIA,2012,Rabi,Wheat,135902.0,459034.0,572.7
Uttar Pradesh,BALLIA,2012,Summer,Onion,320.0,3036.0,572.7
Uttar Pradesh,FATEHPUR,1999,Kharif,Rice,89904.0,170543.0,952.8
Uttar Pradesh,FATEHPUR,1999,Kharif,Soyabean,3.0,2.0,952.8
Uttar Pradesh,FATEHPUR,1999,Rabi,Wheat,145628.0,371498.0,952.8
Uttar Pradesh,FATEHPUR,1999,Whole Year,Onion,872.0,12500.0,952.8
Uttar Pradesh,FATEHPUR,1999,Whole Year,Potato,6104.0,114823.0,952.8
Uttar Pradesh,FIROZABAD,1999,Kharif,Bajra,59222.0,92593.0,952.8
Uttar Pradesh,FIROZABAD,1999,Kharif,Cotton(lint),15.0,12.0,952.8
Uttar Pradesh,FIROZABAD,1999,Kharif,Groundnut,2.0,2.0,952.8
Uttar Pradesh,FIROZABAD,1999,Kharif,Rice,20570.0,34018.0,952.8
Uttar Pradesh,FIROZABAD,1999,Rabi,Wheat,100733.0,320940.0,952.8
Uttar Pradesh,FIROZABAD,1999,Whole Year,Onion,292.0,4186.0,952.8
Uttar Pradesh,FIROZABAD,1999,Whole Year,Potato,21813.0,618093.0,952.8
Uttar Pradesh,GAUTAM BUDDHA NAGAR,1999,Kharif,Bajra,11063.0,16683.0,952.8
Uttar Pradesh,GAUTAM BUDDHA NAGAR,1999,Kharif,Cotton(lint),98.0,124.0,952.8
Uttar Pradesh,BALRAMPUR,1997,Kharif,Groundnut,80.0,64.0,493.3
Uttar Pradesh,BALRAMPUR,1997,Kharif,Rice,81826.0,160619.0,493.3
Uttar Pradesh,BALRAMPUR,1997,Rabi,Wheat,85055.0,184472.0,493.3
Uttar Pradesh,BALRAMPUR,1997,Summer,Rice,5.0,10.0,493.3
Uttar Pradesh,BALRAMPUR,1997,Whole Year,Potato,1825.0,17164.0,493.3
Uttar Pradesh,GAUTAM BUDDHA NAGAR,1999,Kharif,Rice,15049.0,32261.0,952.8
Uttar Pradesh,GAUTAM BUDDHA NAGAR,1999,Rabi,Wheat,74396.0,243924.0,952.8
Uttar Pradesh,GAUTAM BUDDHA NAGAR,1999,Whole Year,Onion,111.0,1565.0,952.8
Uttar Pradesh,GAUTAM BUDDHA NAGAR,1999,Whole Year,Potato,478.0,11429.0,952.8
Uttar Pradesh,GHAZIABAD,1999,Kharif,Bajra,1344.0,2027.0,952.8
Uttar Pradesh,GHAZIABAD,1999,Kharif,Cotton(lint),24.0,29.0,952.8
Uttar Pradesh,GHAZIABAD,1999,Kharif,Rice,20830.0,44729.0,952.8
Uttar Pradesh,GHAZIABAD,1999,Rabi,Wheat,70148.0,260168.0,952.8
Uttar Pradesh,GHAZIABAD,1999,Whole Year,Onion,61.0,860.0,952.8
Uttar Pradesh,GHAZIABAD,1999,Whole Year,Potato,5446.0,130214.0,952.8
Uttar Pradesh,GHAZIPUR,1999,Kharif,Bajra,10919.0,10415.0,952.8
Uttar Pradesh,GHAZIPUR,1999,Kharif,Groundnut,124.0,103.0,952.8
Uttar Pradesh,GHAZIPUR,1999,Kharif,Rice,136533.0,314658.0,952.8
Uttar Pradesh,GHAZIPUR,1999,Rabi,Wheat,158525.0,359991.0,952.8
Uttar Pradesh,GHAZIPUR,1999,Whole Year,Onion,871.0,11007.0,952.8
Uttar Pradesh,GHAZIPUR,1999,Whole Year,Potato,10090.0,193637.0,952.8
Uttar Pradesh,GONDA,1999,Kharif,Bajra,112.0,189.0,952.8
Uttar Pradesh,GONDA,1999,Kharif,Groundnut,202.0,235.0,952.8
Uttar Pradesh,GONDA,1999,Kharif,Rice,124736.0,258547.0,952.8
Uttar Pradesh,GONDA,1999,Kharif,Soyabean,12.0,9.0,952.8
Uttar Pradesh,GONDA,1999,Rabi,Wheat,154907.0,395077.0,952.8
Uttar Pradesh,GONDA,1999,Summer,Rice,15.0,31.0,952.8
Uttar Pradesh,GONDA,1999,Whole Year,Onion,390.0,5591.0,952.8
Uttar Pradesh,GONDA,1999,Whole Year,Potato,3729.0,99118.0,952.8
Uttar Pradesh,GORAKHPUR,1999,Kharif,Bajra,378.0,675.0,952.8
Uttar Pradesh,GORAKHPUR,1999,Kharif,Groundnut,2201.0,2564.0,952.8
Uttar Pradesh,GORAKHPUR,1999,Kharif,Rice,151577.0,285787.0,952.8
Uttar Pradesh,GORAKHPUR,1999,Kharif,Soyabean,1.0,1.0,952.8
Uttar Pradesh,GORAKHPUR,1999,Rabi,Wheat,178806.0,434243.0,952.8
Uttar Pradesh,GORAKHPUR,1999,Summer,Rice,204.0,385.0,952.8
Uttar Pradesh,GORAKHPUR,1999,Whole Year,Onion,321.0,4602.0,952.8
Uttar Pradesh,GORAKHPUR,1999,Whole Year,Potato,5219.0,69469.0,952.8
Uttar Pradesh,HAMIRPUR,1999,Kharif,Bajra,611.0,264.0,952.8
Uttar Pradesh,BALRAMPUR,2004,Kharif,Bajra,106.0,198.0,746.9
Uttar Pradesh,BALRAMPUR,2004,Kharif,Groundnut,66.0,45.0,746.9
Uttar Pradesh,BALRAMPUR,2004,Kharif,Rice,110144.0,173215.0,746.9
Uttar Pradesh,BALRAMPUR,2004,Rabi,Potato,1554.0,34783.0,746.9
Uttar Pradesh,BALRAMPUR,2004,Rabi,Wheat,82189.0,181587.0,746.9
Uttar Pradesh,BALRAMPUR,2004,Whole Year,Onion,154.0,1810.0,746.9
Uttar Pradesh,BALRAMPUR,2005,Kharif,Rice,98272.0,192122.0,770.3
Uttar Pradesh,BALRAMPUR,2005,Rabi,Potato,1545.0,34658.0,770.3
Uttar Pradesh,BALRAMPUR,2005,Rabi,Wheat,83290.0,184571.0,770.3
Uttar Pradesh,BALRAMPUR,2005,Whole Year,Onion,113.0,1457.0,770.3
Uttar Pradesh,BALRAMPUR,2006,Kharif,Bajra,106.0,187.0,632.1
Uttar Pradesh,BALRAMPUR,2006,Kharif,Groundnut,66.0,48.0,632.1
Uttar Pradesh,BALRAMPUR,2006,Kharif,Rice,122512.0,222727.0,632.1
Uttar Pradesh,BALRAMPUR,2006,Rabi,Onion,43.0,825.0,632.1
Uttar Pradesh,BALRAMPUR,2006,Rabi,Potato,1549.0,33825.0,632.1
Uttar Pradesh,BALRAMPUR,2006,Rabi,Wheat,81219.0,197845.0,632.1
Uttar Pradesh,BALRAMPUR,2006,Summer,Onion,114.0,1328.0,632.1
Uttar Pradesh,BALRAMPUR,2007,Kharif,Groundnut,10.0,6.0,701.2
Uttar Pradesh,BALRAMPUR,2007,Kharif,Rice,100608.0,204838.0,701.2
Uttar Pradesh,BALRAMPUR,2007,Rabi,Onion,42.0,587.0,701.2
Uttar Pradesh,BALRAMPUR,2007,Rabi,Potato,2343.0,51490.0,701.2
Uttar Pradesh,BALRAMPUR,2007,Rabi,Wheat,83172.0,291253.0,701.2
Uttar Pradesh,BALRAMPUR,2007,Summer,Onion,105.0,2011.0,701.2
Uttar Pradesh,HAMIRPUR,1999,Kharif,Groundnut,572.0,356.0,952.8
Uttar Pradesh,HAMIRPUR,1999,Kharif,Rice,1407.0,1529.0,952.8
Uttar Pradesh,HAMIRPUR,1999,Kharif,Soyabean,1238.0,972.0,952.8
Uttar Pradesh,HAMIRPUR,1999,Rabi,Wheat,91166.0,217795.0,952.8
Uttar Pradesh,HAMIRPUR,1999,Whole Year,Onion,77.0,1085.0,952.8
Uttar Pradesh,HAMIRPUR,1999,Whole Year,Potato,46.0,1037.0,952.8
Uttar Pradesh,HARDOI,1999,Kharif,Bajra,4683.0,5096.0,952.8
Uttar Pradesh,HARDOI,1999,Kharif,Groundnut,18552.0,12615.0,952.8
Uttar Pradesh,HARDOI,1999,Kharif,Rice,111718.0,224346.0,952.8
Uttar Pradesh,HARDOI,1999,Kharif,Soyabean,33.0,25.0,952.8
Uttar Pradesh,HARDOI,1999,Rabi,Wheat,280467.0,781594.0,952.8
Uttar Pradesh,HARDOI,1999,Summer,Rice,15.0,30.0,952.8
Uttar Pradesh,BALRAMPUR,2010,Kharif,Bajra,13.0,22.0,790.7
Uttar Pradesh,BALRAMPUR,2010,Kharif,Groundnut,24.0,24.0,790.7
Uttar Pradesh,BALRAMPUR,2010,Kharif,Rice,105641.0,230192.0,790.7
Uttar Pradesh,BALRAMPUR,2010,Rabi,Onion,37.0,681.0,790.7
Uttar Pradesh,BALRAMPUR,2010,Rabi,Potato,1601.0,39056.0,790.7
Uttar Pradesh,BALRAMPUR,2010,Rabi,Wheat,82877.0,235286.0,790.7
Uttar Pradesh,BALRAMPUR,2011,Kharif,Groundnut,25.0,25.0,781.2
Uttar Pradesh,BALRAMPUR,2011,Kharif,Rice,107106.0,235098.0,781.2
Uttar Pradesh,BALRAMPUR,2011,Rabi,Onion,56.0,1281.0,781.2
Uttar Pradesh,BALRAMPUR,2011,Rabi,Potato,1647.0,36367.0,781.2
Uttar Pradesh,BALRAMPUR,2011,Rabi,Wheat,83270.0,239980.0,781.2
Uttar Pradesh,BALRAMPUR,2011,Summer,Onion,126.0,1155.0,781.2
Uttar Pradesh,BALRAMPUR,2012,Kharif,Groundnut,28.0,28.0,572.7
Uttar Pradesh,BALRAMPUR,2012,Kharif,Rice,106533.0,247370.0,572.7
Uttar Pradesh,BALRAMPUR,2012,Rabi,Onion,53.0,1219.0,572.7
Uttar Pradesh,BALRAMPUR,2012,Rabi,Potato,1634.0,39791.0,572.7
Uttar Pradesh,BALRAMPUR,2012,Rabi,Wheat,87826.0,238448.0,572.7
Uttar Pradesh,BALRAMPUR,2012,Summer,Onion,132.0,1544.0,572.7
Uttar Pradesh,HARDOI,1999,Whole Year,Onion,942.0,13503.0,952.8
Uttar Pradesh,HARDOI,1999,Whole Year,Potato,10519.0,173574.0,952.8
Uttar Pradesh,HATHRAS,1999,Kharif,Bajra,37806.0,54592.0,952.8
Uttar Pradesh,HATHRAS,1999,Kharif,Cotton(lint),1946.0,1212.0,952.8
Uttar Pradesh,HATHRAS,1999,Kharif,Rice,9048.0,15969.0,952.8
Uttar Pradesh,HATHRAS,1999,Rabi,Wheat,84433.0,303250.0,952.8
Uttar Pradesh,HATHRAS,1999,Whole Year,Onion,92.0,1319.0,952.8
Uttar Pradesh,HATHRAS,1999,Whole Year,Potato,11719.0,334988.0,952.8
Uttar Pradesh,JALAUN,1999,Kharif,Bajra,11993.0,15407.0,952.8
Uttar Pradesh,JALAUN,1999,Kharif,Groundnut,37.0,21.0,952.8
Uttar Pradesh,JALAUN,1999,Kharif,Rice,1661.0,1361.0,952.8
Uttar Pradesh,BANDA,1997,Kharif,Bajra,2940.0,2300.0,493.3
Uttar Pradesh,BANDA,1997,Kharif,Groundnut,1244.0,858.0,493.3
Uttar Pradesh,BANDA,1997,Kharif,Onion,131.0,1349.0,493.3
Uttar Pradesh,BANDA,1997,Kharif,Rice,59411.0,71202.0,493.3
Uttar Pradesh,BANDA,1997,Kharif,Soyabean,2338.0,1887.0,493.3
Uttar Pradesh,BANDA,1997,Rabi,Wheat,142754.0,182185.0,493.3
Uttar Pradesh,BANDA,1997,Whole Year,Potato,110.0,1614.0,493.3
Uttar Pradesh,JALAUN,1999,Kharif,Soyabean,2026.0,679.0,952.8
Uttar Pradesh,JALAUN,1999,Rabi,Wheat,115812.0,377398.0,952.8
Uttar Pradesh,JALAUN,1999,Whole Year,Onion,119.0,1677.0,952.8
Uttar Pradesh,JALAUN,1999,Whole Year,Potato,330.0,7437.0,952.8
Uttar Pradesh,JAUNPUR,1999,Kharif,Bajra,5360.0,5113.0,952.8
Uttar Pradesh,JAUNPUR,1999,Kharif,Rice,126076.0,303487.0,952.8
Uttar Pradesh,JAUNPUR,1999,Rabi,Wheat,188020.0,442667.0,952.8
Uttar Pradesh,JAUNPUR,1999,Summer,Rice,5.0,12.0,952.8
Uttar Pradesh,JAUNPUR,1999,Whole Year,Onion,1408.0,17793.0,952.8
Uttar Pradesh,JAUNPUR,1999,Whole Year,Potato,11631.0,246577.0,952.8
Uttar Pradesh,JHANSI,1999,Kharif,Bajra,135.0,165.0,952.8
Uttar Pradesh,JHANSI,1999,Kharif,Groundnut,30667.0,24411.0,952.8
Uttar Pradesh,JHANSI,1999,Kharif,Rice,1575.0,1291.0,952.8
Uttar Pradesh,JHANSI,1999,Kharif,Soyabean,3310.0,1940.0,952.8
Uttar Pradesh,JHANSI,1999,Rabi,Wheat,129179.0,338754.0,952.8
Uttar Pradesh,JHANSI,1999,Whole Year,Onion,132.0,1861.0,952.8
Uttar Pradesh,JHANSI,1999,Whole Year,Potato,366.0,8248.0,952.8
Uttar Pradesh,KANNAUJ,1999,Kharif,Bajra,4485.0,5443.0,952.8
Uttar Pradesh,KANNAUJ,1999,Kharif,Groundnut,689.0,803.0,952.8
Uttar Pradesh,KANNAUJ,1999,Kharif,Rice,23585.0,49882.0,952.8
Uttar Pradesh,KANNAUJ,1999,Rabi,Wheat,76983.0,262872.0,952.8
Uttar Pradesh,KANNAUJ,1999,Summer,Rice,2.0,4.0,952.8
Uttar Pradesh,KANNAUJ,1999,Whole Year,Onion,945.0,13547.0,952.8
Uttar Pradesh,KANNAUJ,1999,Whole Year,Potato,33384.0,808160.0,952.8
Uttar Pradesh,KANPUR NAGAR,1999,Kharif,Bajra,10729.0,15753.0,952.8
Uttar Pradesh,KANPUR NAGAR,1999,Kharif,Cotton(lint),12.0,12.0,952.8
Uttar Pradesh,KANPUR NAGAR,1999,Kharif,Groundnut,367.0,428.0,952.8
Uttar Pradesh,KANPUR NAGAR,1999,Kharif,Rice,81418.0,182417.0,952.8
Uttar Pradesh,KANPUR NAGAR,1999,Kharif,Soyabean,352.0,269.0,952.8
Uttar Pradesh,KANPUR NAGAR,1999,Rabi,Wheat,203576.0,666531.0,952.8
Uttar Pradesh,KANPUR NAGAR,1999,Whole Year,Onion,526.0,7540.0,952.8
Uttar Pradesh,KANPUR NAGAR,1999,Whole Year,Potato,11874.0,314572.0,952.8
Uttar Pradesh,KAUSHAMBI,1999,Kharif,Bajra,15104.0,11582.0,952.8
Uttar Pradesh,KAUSHAMBI,1999,Kharif,Groundnut,91.0,76.0,952.8
Uttar Pradesh,KAUSHAMBI,1999,Kharif,Rice,24975.0,50043.0,952.8
Uttar Pradesh,KAUSHAMBI,1999,Rabi,Wheat,60369.0,151060.0,952.8
Uttar Pradesh,KAUSHAMBI,1999,Whole Year,Onion,201.0,2881.0,952.8
Uttar Pradesh,KAUSHAMBI,1999,Whole Year,Potato,3395.0,63863.0,952.8
Uttar Pradesh,KHERI,1999,Kharif,Bajra,214.0,233.0,952.8
Uttar Pradesh,KHERI,1999,Kharif,Groundnut,5949.0,7178.0,952.8
Uttar Pradesh,KHERI,1999,Kharif,Jute,2.0,1.0,952.8
Uttar Pradesh,KHERI,1999,Kharif,Rice,188822.0,481946.0,952.8
Uttar Pradesh,KHERI,1999,Rabi,Wheat,199737.0,554059.0,952.8
Uttar Pradesh,BANDA,2004,Kharif,Bajra,2621.0,2878.0,746.9
Uttar Pradesh,BANDA,2004,Kharif,Groundnut,784.0,364.0,746.9
Uttar Pradesh,BANDA,2004,Kharif,Rice,64353.0,75917.0,746.9
Uttar Pradesh,BANDA,2004,Kharif,Soyabean,138.0,57.0,746.9
Uttar Pradesh,BANDA,2004,Rabi,Potato,132.0,2954.0,746.9
Uttar Pradesh,BANDA,2004,Rabi,Wheat,135698.0,210958.0,746.9
Uttar Pradesh,BANDA,2004,Whole Year,Onion,197.0,2047.0,746.9
Uttar Pradesh,BANDA,2005,Kharif,Bajra,1483.0,1551.0,770.3
Uttar Pradesh,BANDA,2005,Kharif,Rice,14460.0,11929.0,770.3
Uttar Pradesh,BANDA,2005,Kharif,Soyabean,29.0,23.0,770.3
Uttar Pradesh,BANDA,2005,Rabi,Potato,304.0,6819.0,770.3
Uttar Pradesh,BANDA,2005,Rabi,Wheat,130729.0,183347.0,770.3
Uttar Pradesh,BANDA,2005,Whole Year,Onion,264.0,3372.0,770.3
Uttar Pradesh,BANDA,2006,Kharif,Bajra,2005.0,1640.0,632.1
Uttar Pradesh,BANDA,2006,Kharif,Groundnut,808.0,391.0,632.1
Uttar Pradesh,BANDA,2006,Kharif,Rice,57838.0,51129.0,632.1
Uttar Pradesh,BANDA,2006,Kharif,Soyabean,170.0,166.0,632.1
Uttar Pradesh,BANDA,2006,Rabi,Onion,109.0,2091.0,632.1
Uttar Pradesh,BANDA,2006,Rabi,Potato,140.0,3057.0,632.1
Uttar Pradesh,BANDA,2006,Rabi,Wheat,127107.0,186396.0,632.1
Uttar Pradesh,BANDA,2006,Summer,Onion,44.0,512.0,632.1
Uttar Pradesh,BANDA,2007,Kharif,Bajra,3909.0,2260.0,701.2
Uttar Pradesh,BANDA,2007,Kharif,Groundnut,708.0,263.0,701.2
